CATEGORIE;DATE;QUART;PDQ;LAT;LONG
Vol dans / sur véhicule à moteur;2017-02-14;soir;21;45.5159250231664;-73.5584998527585
Vol dans / sur véhicule à moteur;2017-02-14;jour;21;45.5110941603613;-73.5502613184189
Introduction;2017-02-14;soir;23;45.5476455809344;-73.5359481579295
Introduction;2017-02-14;soir;23;45.5518091310867;-73.5528264603475
Méfait;2017-02-14;jour;23;45.5610950978832;-73.5543652323453
Introduction;2017-02-14;jour;24;45.5101743966589;-73.612192649643
Méfait;2017-02-14;soir;24;1;1
Méfait;2017-02-14;soir;24;45.5250150474979;-73.6108373526926
Vol dans / sur véhicule à moteur;2017-02-14;jour;24;45.5214757187319;-73.6028396735456
Vol de véhicule à moteur;2017-02-14;jour;24;45.5135422597362;-73.60277393788
Introduction;2017-02-14;jour;27;45.5481627122881;-73.6488491251761
Introduction;2017-02-14;soir;27;45.5755209836786;-73.6475000137629
Introduction;2017-02-14;soir;31;45.5514558394677;-73.620588177698
Introduction;2017-02-14;soir;35;45.5365046381311;-73.6027314816612
Introduction;2017-02-14;soir;35;45.5337654652928;-73.5960113682535
Introduction;2017-02-14;soir;35;45.5371422406823;-73.6119393983826
Introduction;2017-02-14;jour;35;45.5401383417905;-73.6043125336492
Introduction;2017-02-14;nuit;38;45.5198246909641;-73.5799921871226
Introduction;2017-02-14;soir;38;45.5218543607148;-73.5815334656957
Introduction;2017-02-14;soir;38;45.5362516973769;-73.5817925917168
Introduction;2017-02-14;soir;38;45.5362516973769;-73.5817925917168
Méfait;2017-02-14;jour;38;45.5084504971827;-73.5775947408117
Vol dans / sur véhicule à moteur;2017-02-14;soir;38;45.5276640148935;-73.5762002825954
Introduction;2017-02-14;nuit;39;45.614951182175;-73.6190354714133
Vol dans / sur véhicule à moteur;2017-02-14;soir;39;45.5865907963472;-73.6493247909563
Vol de véhicule à moteur;2017-02-14;jour;39;45.5887057305294;-73.6310897113473
Vol de véhicule à moteur;2017-02-14;soir;39;45.6086384006033;-73.6174000883732
Introduction;2017-02-14;soir;42;45.5828115659787;-73.5700905973144
Vol dans / sur véhicule à moteur;2017-02-14;soir;42;45.5837253613607;-73.5917725239871
Vol de véhicule à moteur;2017-02-14;nuit;42;45.5866712823139;-73.5778936579971
Introduction;2017-02-14;jour;44;45.548071259849;-73.5875843805688
Introduction;2017-02-14;soir;44;45.5558916545219;-73.5780020069241
Introduction;2017-02-14;jour;44;45.5547736886798;-73.56434253263
Méfait;2017-02-14;soir;44;45.5618589802181;-73.5803346330303
Méfait;2017-02-14;nuit;48;45.6101014309642;-73.522239310559
Vol dans / sur véhicule à moteur;2017-02-14;nuit;48;45.5869771045969;-73.5584460315439
Vol dans / sur véhicule à moteur;2017-02-14;soir;48;45.5898905456755;-73.5390186091298
Vols qualifiés;2017-02-14;soir;48;45.6013857310998;-73.5247557531503
Vol dans / sur véhicule à moteur;2017-02-14;jour;49;45.6952982017725;-73.4824853776749
Vol de véhicule à moteur;2017-02-14;jour;49;45.6311267924091;-73.5167496574275
Méfait;2017-02-14;jour;50;45.5459553198109;-73.6386113957426
Introduction;2017-02-13;jour;1;45.4225500470214;-73.880234032152
Introduction;2017-02-13;jour;1;45.4372641268191;-73.871589763528
Vol dans / sur véhicule à moteur;2017-02-13;soir;5;45.4823966108073;-73.7875327575117
Vol de véhicule à moteur;2017-02-13;soir;5;45.4660194208191;-73.820916081741
Introduction;2017-02-13;nuit;7;45.5079981134492;-73.7157458539877
Méfait;2017-02-13;jour;7;45.5246863037845;-73.681003049923
Vol de véhicule à moteur;2017-02-13;soir;7;45.4865551264392;-73.690202711976
Vol de véhicule à moteur;2017-02-13;soir;7;45.483484311227;-73.6948639733438
Vol de véhicule à moteur;2017-02-13;jour;7;45.4925997586742;-73.7014739236836
Vol de véhicule à moteur;2017-02-13;jour;7;45.4955177534026;-73.6786432934052
Introduction;2017-02-13;jour;8;45.4425875146208;-73.6582828863894
Vol de véhicule à moteur;2017-02-13;jour;11;45.4678911467066;-73.6237605826736
Vols qualifiés;2017-02-13;soir;11;45.4552654307203;-73.6412440363939
Méfait;2017-02-13;jour;13;45.4374187058923;-73.6198732931391
Introduction;2017-02-13;jour;15;45.4881717547391;-73.5584972027945
Introduction;2017-02-13;soir;15;45.4854055578499;-73.5769255919859
Méfait;2017-02-13;jour;15;45.4614308568167;-73.5925098108
Méfait;2017-02-13;jour;15;45.4583805457324;-73.6020510568813
Vol dans / sur véhicule à moteur;2017-02-13;soir;15;45.4467206517811;-73.6024254591906
Vol dans / sur véhicule à moteur;2017-02-13;soir;16;45.4532528369002;-73.5765846738422
Vol de véhicule à moteur;2017-02-13;jour;16;45.4654997037692;-73.5421242565308
Méfait;2017-02-13;soir;20;45.4945292998111;-73.5529319297836
Vol de véhicule à moteur;2017-02-13;soir;20;45.4935154494303;-73.5685140171406
Introduction;2017-02-13;jour;21;45.517030687683;-73.5595217380395
Vol dans / sur véhicule à moteur;2017-02-13;soir;21;45.5086304194252;-73.551952418003
Introduction;2017-02-13;jour;23;45.541497403828;-73.5547023152485
Introduction;2017-02-13;nuit;23;45.5472974385137;-73.5440798015942
Méfait;2017-02-13;jour;23;45.5452878358346;-73.5374160568016
Vols qualifiés;2017-02-13;jour;24;45.518010565151;-73.6141459027899
Introduction;2017-02-13;jour;26;45.4918286427497;-73.6319463975567
Introduction;2017-02-13;jour;27;45.5506387951342;-73.6753932740498
Introduction;2017-02-13;nuit;27;45.5537220252493;-73.6691348220613
Vol de véhicule à moteur;2017-02-13;jour;30;45.5683751338379;-73.641658472964
Vols qualifiés;2017-02-13;jour;30;45.56708634759;-73.5908640609614
Vol dans / sur véhicule à moteur;2017-02-13;jour;33;45.5293782423249;-73.6331645251853
Introduction;2017-02-13;soir;35;45.5419614633873;-73.5977633022666
Introduction;2017-02-13;jour;38;45.5399229779271;-73.5825340692951
Introduction;2017-02-13;jour;38;45.5264531899901;-73.5806709140782
Méfait;2017-02-13;soir;38;45.5262483754724;-73.5862887616252
Introduction;2017-02-13;jour;39;45.6210924846665;-73.6255848393459
Introduction;2017-02-13;nuit;42;45.5988771714543;-73.5846253450742
Vol dans / sur véhicule à moteur;2017-02-13;jour;42;45.5826007073097;-73.6094115866215
Vol dans / sur véhicule à moteur;2017-02-13;jour;42;45.5753273204686;-73.5919510894174
Vol de véhicule à moteur;2017-02-13;nuit;42;45.5856375130739;-73.6141339161421
Vol de véhicule à moteur;2017-02-13;jour;42;45.5961255333304;-73.5850369509458
Introduction;2017-02-13;jour;44;45.5577795721036;-73.5693044699653
Introduction;2017-02-13;jour;44;45.5671662919554;-73.5756894349506
Introduction;2017-02-13;jour;44;45.551018753753;-73.5897850624316
Méfait;2017-02-13;jour;46;45.6052205085098;-73.5525632533808
Vol de véhicule à moteur;2017-02-13;jour;46;45.6045572580441;-73.5598371495482
Introduction;2017-02-13;jour;48;45.5993753736677;-73.5210695310937
Vol dans / sur véhicule à moteur;2017-02-13;soir;48;1;1
Introduction;2017-02-13;jour;50;45.5536183075218;-73.6020233271499
Introduction;2017-02-12;jour;1;45.4370588818162;-73.8439930712092
Vol dans / sur véhicule à moteur;2017-02-12;soir;3;45.4791389502248;-73.9244750407311
Vol de véhicule à moteur;2017-02-12;soir;4;45.4934368864941;-73.8212576674003
Vol de véhicule à moteur;2017-02-12;jour;7;45.5231570954169;-73.6538299446016
Vol de véhicule à moteur;2017-02-12;soir;7;45.4807162777385;-73.6980490143724
Vol de véhicule à moteur;2017-02-12;soir;7;45.4807162777385;-73.6980490143724
Méfait;2017-02-12;nuit;8;45.439648455534;-73.696064819899
Vol de véhicule à moteur;2017-02-12;soir;8;45.4461722767897;-73.648393861143
Vols qualifiés;2017-02-12;soir;8;45.4349062867809;-73.6708132256719
Méfait;2017-02-12;soir;10;45.5246624732306;-73.7082614208745
Introduction;2017-02-12;soir;11;45.4691468444045;-73.6226388297435
Méfait;2017-02-12;soir;11;45.4637139334206;-73.6167581302281
Vols qualifiés;2017-02-12;nuit;12;45.4928169509047;-73.5804302609962
Introduction;2017-02-12;jour;13;45.435867885859;-73.6094887439809
Introduction;2017-02-12;nuit;13;45.435867885859;-73.6094887439809
Introduction;2017-02-12;jour;13;45.4275309724257;-73.6284146155445
Introduction;2017-02-12;jour;13;45.4275309724257;-73.6284146155445
Vol de véhicule à moteur;2017-02-12;jour;13;45.4240175522871;-73.6531049030934
Méfait;2017-02-12;nuit;15;45.4819537563707;-73.576793193967
Vol de véhicule à moteur;2017-02-12;soir;15;45.477385826994;-73.5848092934339
Vol dans / sur véhicule à moteur;2017-02-12;jour;20;45.4995332523524;-73.5761503004438
Vol dans / sur véhicule à moteur;2017-02-12;soir;20;45.5002171332271;-73.5754454508883
Vol dans / sur véhicule à moteur;2017-02-12;soir;20;45.4994075272776;-73.5716273264171
Vol dans / sur véhicule à moteur;2017-02-12;jour;20;45.5003502433148;-73.580141637833
Vols qualifiés;2017-02-12;soir;20;45.5018451152921;-73.5765762958632
Méfait;2017-02-12;jour;21;45.5024483607428;-73.5554462197158
Vol de véhicule à moteur;2017-02-12;nuit;21;45.5110466842554;-73.550057525914
Méfait;2017-02-12;nuit;23;45.549036543376;-73.542048103048
Vol dans / sur véhicule à moteur;2017-02-12;soir;23;45.5436262120149;-73.5457336516918
Introduction;2017-02-12;jour;24;45.5169138723937;-73.5982248803974
Introduction;2017-02-12;jour;24;45.5135491802341;-73.6121106713222
Méfait;2017-02-12;soir;24;45.5177145834425;-73.6174452926604
Introduction;2017-02-12;jour;26;45.496087286173;-73.6217408697764
Vol dans / sur véhicule à moteur;2017-02-12;jour;27;45.5760708136908;-73.6509874961906
Vol dans / sur véhicule à moteur;2017-02-12;soir;30;45.5683606566177;-73.6054305251442
Vols qualifiés;2017-02-12;soir;30;45.5751891735962;-73.628487318947
Introduction;2017-02-12;soir;31;45.5540731903281;-73.6048868571032
Vol de véhicule à moteur;2017-02-12;soir;31;45.5467302979893;-73.6081583525225
Vols qualifiés;2017-02-12;jour;31;45.5469586179607;-73.6104761677533
Vol de véhicule à moteur;2017-02-12;jour;35;45.5363379845612;-73.6077938826916
Introduction;2017-02-12;soir;38;45.5246317169716;-73.5864286548732
Introduction;2017-02-12;soir;38;45.530811004234;-73.5700419059641
Introduction;2017-02-12;jour;38;45.5142837152989;-73.5757671096115
Méfait;2017-02-12;soir;38;45.5192927891176;-73.5950671818231
Vol de véhicule à moteur;2017-02-12;jour;39;45.609318302746;-73.6281565089264
Vol de véhicule à moteur;2017-02-12;jour;39;45.6162113066062;-73.6249754511424
Vol de véhicule à moteur;2017-02-12;soir;42;45.5824787426556;-73.6001319858669
Introduction;2017-02-12;jour;44;45.5489269067132;-73.5584549942687
Introduction;2017-02-12;jour;44;45.5468085317282;-73.5793798686783
Vol de véhicule à moteur;2017-02-12;jour;46;45.60631319472;-73.5475538405969
Introduction;2017-02-12;nuit;48;45.5993761971053;-73.5152030214682
Introduction;2017-02-12;jour;48;45.5731074494293;-73.5432539432317
Méfait;2017-02-12;soir;48;45.5921124176971;-73.5103359128665
Vol dans / sur véhicule à moteur;2017-02-12;soir;48;45.5873556770332;-73.5354993668105
Introduction;2017-02-12;soir;49;45.6315900969574;-73.504066566049
Vol de véhicule à moteur;2017-02-12;jour;49;45.6310732702464;-73.5010515628349
Introduction;2017-02-11;soir;4;1;1
Introduction;2017-02-11;jour;7;45.5312725210475;-73.6738792681034
Vol de véhicule à moteur;2017-02-11;soir;7;45.5312725210475;-73.6738792681034
Vols qualifiés;2017-02-11;nuit;7;45.5154540129389;-73.689286639578
Introduction;2017-02-11;nuit;8;45.4349606651598;-73.6764778332441
Introduction;2017-02-11;nuit;8;45.4329113221176;-73.6807461923914
Introduction;2017-02-11;nuit;8;45.4349636632212;-73.6774468205414
Méfait;2017-02-11;nuit;8;45.4351663915085;-73.6801542722131
Introduction;2017-02-11;jour;9;45.4632665228043;-73.6668132254279
Introduction;2017-02-11;jour;11;45.4552654307203;-73.6412440363939
Introduction;2017-02-11;soir;11;45.455904977149;-73.6407227027816
Méfait;2017-02-11;jour;11;45.4611758910359;-73.656251862463
Méfait;2017-02-11;soir;11;45.4711281902104;-73.635130680054
Vol dans / sur véhicule à moteur;2017-02-11;jour;11;45.4678850966597;-73.6382398572313
Vol dans / sur véhicule à moteur;2017-02-11;jour;11;45.4625618445299;-73.6423839135567
Vol dans / sur véhicule à moteur;2017-02-11;soir;12;45.4900685085047;-73.5857752959416
Vol de véhicule à moteur;2017-02-11;jour;13;45.4325438342851;-73.6585634604068
Vol de véhicule à moteur;2017-02-11;jour;13;45.4185250034423;-73.6075693463696
Vol de véhicule à moteur;2017-02-11;jour;13;45.4325438342851;-73.6585634604068
Vol de véhicule à moteur;2017-02-11;jour;13;45.4325438342851;-73.6585634604068
Méfait;2017-02-11;nuit;15;45.4514754337341;-73.5895284500858
Introduction;2017-02-11;jour;16;45.4584448923937;-73.5431846140546
Vols qualifiés;2017-02-11;nuit;16;45.4603109104961;-73.5715781769525
Vol dans / sur véhicule à moteur;2017-02-11;jour;20;45.4994908917478;-73.5809724367381
Vol dans / sur véhicule à moteur;2017-02-11;soir;20;45.4966795454747;-73.5787851389051
Vol dans / sur véhicule à moteur;2017-02-11;soir;21;45.510454910044;-73.5512795654074
Vol dans / sur véhicule à moteur;2017-02-11;jour;21;45.5061990813526;-73.5556216666139
Vol de véhicule à moteur;2017-02-11;jour;21;45.506205187534;-73.564030554495
Méfait;2017-02-11;jour;22;45.5211278994355;-73.5636371158162
Introduction;2017-02-11;jour;23;45.5490795214851;-73.5372183349991
Introduction;2017-02-11;soir;23;45.5419849513136;-73.5376844692954
Introduction;2017-02-11;soir;23;45.5419849513136;-73.5376844692954
Vol de véhicule à moteur;2017-02-11;jour;23;45.5490795214851;-73.5372183349991
Introduction;2017-02-11;soir;24;45.5237603771001;-73.6119599905947
Vol dans / sur véhicule à moteur;2017-02-11;soir;26;45.4800540407154;-73.6291779175039
Méfait;2017-02-11;jour;27;45.5782329947817;-73.6452030968805
Méfait;2017-02-11;jour;30;45.5637122131839;-73.5900267319834
Vol dans / sur véhicule à moteur;2017-02-11;jour;30;45.5665540564371;-73.5948432369782
Vols qualifiés;2017-02-11;soir;30;45.5652649641873;-73.6165771174914
Introduction;2017-02-11;jour;31;45.5454192035215;-73.6272222339263
Méfait;2017-02-11;jour;31;45.535735852173;-73.6204374823157
Méfait;2017-02-11;jour;35;45.5376865594767;-73.6065403595221
Vol de véhicule à moteur;2017-02-11;jour;35;45.5437836040797;-73.6058622960121
Introduction;2017-02-11;soir;38;45.532774286193;-73.5673697731131
Introduction;2017-02-11;soir;38;45.5244011198938;-73.587345137832
Introduction;2017-02-11;soir;38;45.532774286193;-73.5673697731131
Introduction;2017-02-11;soir;38;45.5244011198938;-73.587345137832
Introduction;2017-02-11;soir;38;45.5244011198938;-73.587345137832
Introduction;2017-02-11;soir;38;45.530811004234;-73.5700419059641
Méfait;2017-02-11;soir;38;45.5172473274806;-73.577146217576
Méfait;2017-02-11;soir;38;45.5163253085914;-73.5751026849473
Méfait;2017-02-11;jour;38;45.5357660461227;-73.5718645696974
Méfait;2017-02-11;nuit;38;45.5239634969755;-73.5829190651958
Vols qualifiés;2017-02-11;jour;38;45.527578299876;-73.5802551860373
Vol de véhicule à moteur;2017-02-11;soir;39;45.5985928754616;-73.6327979227559
Méfait;2017-02-11;soir;42;45.5886765681834;-73.6145504176592
Méfait;2017-02-11;nuit;42;45.6047950587636;-73.5941784854895
Vol de véhicule à moteur;2017-02-11;nuit;42;45.599636192332;-73.6114030112067
Introduction;2017-02-11;nuit;44;45.5515754539315;-73.5727767874506
Vol de véhicule à moteur;2017-02-11;jour;44;45.5637464004082;-73.57392230763
Introduction;2017-02-11;soir;45;45.6530933076754;-73.574714130577
Méfait;2017-02-11;jour;46;45.6053073414588;-73.5543901025285
Vol dans / sur véhicule à moteur;2017-02-11;jour;46;45.6183292727504;-73.5501149164424
Introduction;2017-02-11;jour;48;45.6003507165649;-73.5302047650119
Méfait;2017-02-11;soir;48;45.6051307340042;-73.5123951157713
Vol dans / sur véhicule à moteur;2017-02-11;jour;48;45.5898905456755;-73.5390186091298
Méfait;2017-02-11;jour;49;45.6538905908505;-73.5104646223215
Introduction;2017-02-10;jour;1;45.4434215860802;-73.8610002680361
Méfait;2017-02-10;jour;3;45.4761290994689;-73.90330009405
Vol dans / sur véhicule à moteur;2017-02-10;jour;3;45.5059877923895;-73.821669495798
Vols qualifiés;2017-02-10;soir;5;45.4675964179361;-73.8293715118202
Introduction;2017-02-10;jour;7;45.5120892830554;-73.6776602291536
Introduction;2017-02-10;jour;7;45.497695201801;-73.7548017460218
Introduction;2017-02-10;jour;7;45.5067001978764;-73.696308657044
Méfait;2017-02-10;jour;7;45.497695201801;-73.7548017460218
Méfait;2017-02-10;nuit;7;45.5241562069159;-73.6951377556736
Vol de véhicule à moteur;2017-02-10;jour;8;45.448202951768;-73.6784076481815
Vols qualifiés;2017-02-10;soir;8;45.4375049547018;-73.6919567353102
Introduction;2017-02-10;jour;9;45.4781988231152;-73.6301638752014
Vol de véhicule à moteur;2017-02-10;jour;10;45.5333858617456;-73.6529465058488
Introduction;2017-02-10;jour;12;45.4924934839777;-73.5983771865259
Introduction;2017-02-10;soir;13;45.4170833996833;-73.6329514207446
Introduction;2017-02-10;nuit;15;45.4552316806161;-73.5937907523009
Introduction;2017-02-10;jour;15;45.4526681783125;-73.5845314046507
Méfait;2017-02-10;soir;16;45.4462130936111;-73.5808009652165
Méfait;2017-02-10;jour;20;45.5007413993764;-73.5786221392024
Vol dans / sur véhicule à moteur;2017-02-10;jour;20;45.5095877102506;-73.5913435069204
Vol dans / sur véhicule à moteur;2017-02-10;soir;20;45.498053635593;-73.5774807062329
Introduction;2017-02-10;nuit;21;45.5032879108362;-73.5549693462975
Vol dans / sur véhicule à moteur;2017-02-10;soir;21;45.5020800241862;-73.5556573816061
Vols qualifiés;2017-02-10;nuit;21;45.5099030636964;-73.5674369580398
Vol dans / sur véhicule à moteur;2017-02-10;soir;22;45.5193657754592;-73.5517994645117
Vol dans / sur véhicule à moteur;2017-02-10;nuit;22;45.5211737683399;-73.5536563237143
Introduction;2017-02-10;soir;23;45.5398551557127;-73.5434562260286
Introduction;2017-02-10;soir;23;45.5446570462882;-73.5491790177817
Méfait;2017-02-10;soir;23;45.5521701765822;-73.535206108176
Vol de véhicule à moteur;2017-02-10;nuit;23;45.5583146732107;-73.5276051476135
Vols qualifiés;2017-02-10;soir;23;45.5502105317966;-73.5326023101007
Vol de véhicule à moteur;2017-02-10;jour;24;45.5109025653676;-73.6176586913808
Introduction;2017-02-10;nuit;26;45.5030566431237;-73.6288329366099
Méfait;2017-02-10;nuit;26;45.4987959699139;-73.6216136455814
Vol dans / sur véhicule à moteur;2017-02-10;jour;26;45.4993978157266;-73.6586986143758
Méfait;2017-02-10;jour;30;45.5712076682971;-73.6360724270851
Introduction;2017-02-10;soir;31;45.5531351984598;-73.6151228650935
Introduction;2017-02-10;soir;31;45.555081645863;-73.6072019357607
Vol de véhicule à moteur;2017-02-10;soir;31;45.5359260866888;-73.6330491345789
